publisher_id,publisher_name,phone_number
750,360 Degrees,010-0000-0750
751,FriesenPress,010-0000-0751
752,Purple House Press,010-0000-0752
753,Atlantic Books,010-0000-0753
754,Young Authors Publishing,010-0000-0754
755,Freshamedia,010-0000-0755
756,Bullfrog Books,010-0000-0756
757,Jump! Inc.,010-0000-0757
758,Puffin Books,010-0000-0758
759,Jump!,010-0000-0759
760,POGO BOOKS,010-0000-0760
761,Pan MacMillan Childrens,010-0000-0761
762,Houghton Mifflin Harcourt,010-0000-0762
763,바른북스,010-0000-0763
764,춘자,010-0000-0764
765,미메시스,010-0000-0765
766,사월의책,010-0000-0766
767,토트,010-0000-0767
768,블루프린트,010-0000-0768
769,숨쉬는행복,010-0000-0769
770,동아,010-0000-0770
771,책읽는곰,010-0000-0771
772,위즈덤하우스,010-0000-0772
773,달리,010-0000-0773
774,한겨레출판,010-0000-0774
775,푸른숲,010-0000-0775
776,생각의힘,010-0000-0776
777,Delacorte Press,010-0000-0777
778,Mira Books,010-0000-0778
779,寶島社,010-0000-0779
780,マイウェイ出版,010-0000-0780
781,靑弓社,010-0000-0781
782,キネマ旬報社,010-0000-0782
783,エイ出版社,010-0000-0783
784,光文社,010-0000-0784
785,英和出版社,010-0000-0785
786,文化出版局,010-0000-0786
787,日東書院本社,010-0000-0787
788,廣濟堂出版,010-0000-0788
789,太田出版,010-0000-0789
790,學硏プラス,010-0000-0790
791,新星出版社,010-0000-0791
792,한국에디션나암,010-0000-0792
793,생각속의집,010-0000-0793
794,생각정원,010-0000-0794
795,올림,010-0000-0795
796,젤리판다,010-0000-0796
797,도서출판 포르투나,010-0000-0797
798,창원기계공업고등학교,010-0000-0798
799,아토포스,010-0000-0799
800,시사랑음악사랑(시음사),010-0000-0800
801,클,010-0000-0801
802,엘리,010-0000-0802
803,불광출판사,010-0000-0803
804,원더박스,010-0000-0804
805,템북,010-0000-0805
806,두드림M&B,010-0000-0806
807,Currency,010-0000-0807
808,Cartwheel Books,010-0000-0808
809,mineditionUS,010-0000-0809
810,Grand Central Publishing,010-0000-0810
811,산지,010-0000-0811
812,Penguin Group,010-0000-0812
813,CCC(씨씨씨),010-0000-0813
814,경희대학교출판문화원(경희대학교출판부),010-0000-0814
815,에이케이코믹스(AKCOMICS),010-0000-0815
816,blackD(블랙디),010-0000-0816
817,K-크리에이터,010-0000-0817
818,자유아카데미,010-0000-0818
819,그림책,010-0000-0819
820,Turtleback,010-0000-0820
821,AndersenPress,010-0000-0821
822,WalkerBooks,010-0000-0822
823,책내음,010-0000-0823
824,에이콘출판,010-0000-0824
825,파라사이언스,010-0000-0825
826,굿위즈덤,010-0000-0826
827,Harvest House Publishers,010-0000-0827
828,키즈아이콘(아이코닉스),010-0000-0828
829,소동,010-0000-0829
830,B Media Company,010-0000-0830
831,문학동네,010-0000-0831
832,고래이야기,010-0000-0832
833,휴(休),010-0000-0833
834,푸른영토,010-0000-0834
835,한문화,010-0000-0835
836,성안당,010-0000-0836
837,시사IN북,010-0000-0837
838,Simon&Schuster,010-0000-0838
839,씽크스마트,010-0000-0839
840,RandomHouse,010-0000-0840
841,열린책들,010-0000-0841
842,워터베어프레스,010-0000-0842
843,블랙피쉬,010-0000-0843
844,추수밭(청림출판),010-0000-0844
845,한국경제신문,010-0000-0845
846,메이트북스,010-0000-0846
847,아날로그(글담),010-0000-0847
848,흐름출판,010-0000-0848
849,허블,010-0000-0849
850,이담북스,010-0000-0850
851,비아에듀,010-0000-0851
852,보물창고,010-0000-0852
853,잇츠북어린이,010-0000-0853
854,빈빈책방,010-0000-0854
855,들녘,010-0000-0855
856,영진.com(영진닷컴),010-0000-0856
857,천개의바람,010-0000-0857
858,㈜소미미디어,010-0000-0858
859,비아북,010-0000-0859
860,그림책(도서출판),010-0000-0860
861,거북이북스,010-0000-0861
862,산하,010-0000-0862
863,스푼북,010-0000-0863
864,그린북,010-0000-0864
865,새로온봄,010-0000-0865
866,ㅁ(미음),010-0000-0866
867,미디어샘,010-0000-0867
868,시와반시,010-0000-0868
869,나무발전소,010-0000-0869
870,북스피어,010-0000-0870
871,레몬북스,010-0000-0871
872,고래가숨쉬는도서관,010-0000-0872
873,위키북스,010-0000-0873
874,라이온북스,010-0000-0874
875,포널스,010-0000-0875
876,성균관대학교출판부,010-0000-0876
877,북트리거,010-0000-0877
878,을유문화사,010-0000-0878
879,(주)도서출판책과함께,010-0000-0879
880,열다,010-0000-0880
881,밝은미래,010-0000-0881
882,바른번역(왓북),010-0000-0882
883,문예출판사,010-0000-0883
884,교학사,010-0000-0884
885,산지니,010-0000-0885
886,책속물고기,010-0000-0886
887,돌베개,010-0000-0887
888,다섯수레,010-0000-0888
889,사이드웨이,010-0000-0889
890,키효북스,010-0000-0890
891,스튜디오오드리,010-0000-0891
892,라이팅하우스,010-0000-0892
893,몽실북스,010-0000-0893
894,책빛,010-0000-0894
895,계수나무,010-0000-0895
896,한솔수북,010-0000-0896
897,블루홀식스(블루홀6),010-0000-0897
898,대한파크골프협회,010-0000-0898
899,하이북스,010-0000-0899
900,마음이음,010-0000-0900
901,ars edition,010-0000-0901
902,cbt,010-0000-0902
903,Blanvalet,010-0000-0903
904,책이있는풍경,010-0000-0904
905,Kensington Publishing Corporation,010-0000-0905
906,Harperalley,010-0000-0906
907,Dark Horse Books,010-0000-0907
908,HarperFestival,010-0000-0908
909,Titan Books Ltd,010-0000-0909
910,Penguin Group USA,010-0000-0910
911,Thorndike Striving Reader,010-0000-0911
912,Kensington,010-0000-0912
913,Kensington Pub Corp,010-0000-0913
914,Arrow,010-0000-0914
915,예림당,010-0000-0915
916,마음시회,010-0000-0916
917,arte(아르테),010-0000-0917
918,Dorling Kindersley,010-0000-0918
919,Academy Chicago Pub,010-0000-0919
920,集英社,010-0000-0920
921,リット-ミュ-ジック,010-0000-0921
922,미도움,010-0000-0922
923,Toon Books,010-0000-0923
924,한국소설가협회,010-0000-0924
925,Book Insight,010-0000-0925
926,세미한,010-0000-0926
927,미래가치,010-0000-0927
928,靑幻舍,010-0000-0928
929,三起商行,010-0000-0929
930,칸무비,010-0000-0930
931,Bloomsbury Export,010-0000-0931
932,대원씨아이(만화),010-0000-0932
933,Metropolitan Museum of Art New York,010-0000-0933
934,Abrams Image,010-0000-0934
935,Backbeat Books,010-0000-0935
936,Phaidon Press,010-0000-0936
937,Modern Curriculum Press,010-0000-0937
938,Modern Curriculum Pr,010-0000-0938
939,Andersen Press Ltd,010-0000-0939
940,Top That! Publishing Plc,010-0000-0940
941,Capstone Press,010-0000-0941
942,巴蜀?社,010-0000-0942
943,소란i(소란아이),010-0000-0943
944,위즈덤,010-0000-0944
945,敎育畵劇,010-0000-0945
946,巖崎書店,010-0000-0946
947,あかね書房,010-0000-0947
948,White Elephant Books,010-0000-0948
949,"Little,BrownBooksforYoungReaders",010-0000-0949
950,Bloomsbury Ya,010-0000-0950
951,My Crazy Stories,010-0000-0951
952,Lantana Publishing,010-0000-0952
953,"Farrar, Straus and Giroux (BYR)",010-0000-0953
954,Two Lions,010-0000-0954
955,Carolrhoda Books (R),010-0000-0955
956,Capstone Editions,010-0000-0956
957,Abrams Books for Young Readers,010-0000-0957
958,Flyaway Books,010-0000-0958
959,Lee & Low Books,010-0000-0959
960,Carolrhoda Lab (R),010-0000-0960
961,Creston Books,010-0000-0961
962,Harper Perennial,010-0000-0962
963,Sourcebooks Fire,010-0000-0963
964,Bonnier Books UK,010-0000-0964
965,Balzer & Bray/Harperteen,010-0000-0965
966,PRH Canada Young Readers,010-0000-0966
967,SoftSkull,010-0000-0967
968,Timber Press (OR),010-0000-0968
969,Polity Press,010-0000-0969
970,Quercus Publishing,010-0000-0970
971,Flatiron Books,010-0000-0971
972,Penguin Publishing Group,010-0000-0972
973,Wellfleet Press,010-0000-0973
974,OverlookPress,010-0000-0974
975,Reaktion Books,010-0000-0975
976,E P Dutton,010-0000-0976
977,HarperOne,010-0000-0977
978,Potter/Ten Speed/Harmony/Rodale,010-0000-0978
979,Random House Large Print Publishing,010-0000-0979
980,Univ of Chicago Pr,010-0000-0980
981,비비투(VIVI2),010-0000-0981
982,작은숲,010-0000-0982
983,허원북스,010-0000-0983
984,유아이북스,010-0000-0984
985,스타북스,010-0000-0985
986,다돌출판사,010-0000-0986
987,에듀니티,010-0000-0987
988,시간의물레,010-0000-0988
989,CJ 엔터테인먼트,010-0000-0989
990,플레인아카이브(Plain Archive),010-0000-0990
991,너나드리,010-0000-0991
992,생활성서사,010-0000-0992
993,이든북,010-0000-0993
994,일신서적,010-0000-0994
995,비즈니스북스,010-0000-0995
996,양철북,010-0000-0996
997,다산초당(다산북스),010-0000-0997
998,엠앤브이,010-0000-0998
999,Pebble Books,010-0000-0999
1000,Abdo Zoom,010-0000-1000
1001,Pop!,010-0000-1001
1002,소후,010-0000-1002
1003,제이앤씨,010-0000-1003
1004,다산책방,010-0000-1004
1005,더시드컴퍼니,010-0000-1005
1006,三民書局,010-0000-1006
1007,厦?大?出版社,010-0000-1007
1008,상무인서관 商務印書館,010-0000-1008
1009,Thomas & Mercer,010-0000-1009
1010,Minotaur Books,010-0000-1010
1011,Berkley Books,010-0000-1011
1012,MACMILLAN USA INTERNATIONAL ED,010-0000-1012
1013,HarperPerennial,010-0000-1013
1014,KNIGHTS OF PUBLISHING,010-0000-1014
1015,Harper Teen,010-0000-1015
1016,책과나무,010-0000-1016
1017,작가와비평,010-0000-1017
1018,도서출판 우공이산,010-0000-1018
1019,스토링,010-0000-1019
1020,지경사,010-0000-1020
1021,시대고시기획,010-0000-1021
1022,페스트북,010-0000-1022
1023,키메이커,010-0000-1023
1024,케미캡쳐,010-0000-1024
1025,건우미디어,010-0000-1025
1026,꿈구두,010-0000-1026
1027,북팟,010-0000-1027
1028,좋은서가,010-0000-1028
1029,진태출판사,010-0000-1029
1030,미디어북,010-0000-1030
1031,책읽는여우,010-0000-1031
1032,에듀씨코리아,010-0000-1032
1033,북레일,010-0000-1033
1034,토씨,010-0000-1034
1035,나눔재무설계연구소,010-0000-1035
1036,엔스타일,010-0000-1036
1037,아슬란북스,010-0000-1037
1038,포레스트웨일,010-0000-1038
1039,릴리북스,010-0000-1039
1040,생각나눔,010-0000-1040
1041,르몽드디플로마티크,010-0000-1041
1042,오다(ODA),010-0000-1042
1043,움(도서출판),010-0000-1043
1044,와이드미디어,010-0000-1044
1045,스튜디오 A(STUDIO A),010-0000-1045
1046,인포(INFO),010-0000-1046
1047,SM LDG,010-0000-1047
1048,유케이미디어,010-0000-1048
1049,한국영상자료원,010-0000-1049
1050,아라미디어,010-0000-1050
1051,에프엔씨애드컬쳐,010-0000-1051
1052,제이브로,010-0000-1052
1053,태흥영화사,010-0000-1053
1054,알스컴퍼니,010-0000-1054
1055,월트디즈니,010-0000-1055
1056,파라마운트,010-0000-1056
1057,힘북스(HIMBOOKS),010-0000-1057
1058,모두의책,010-0000-1058
1059,책과이음,010-0000-1059
1060,북포어스,010-0000-1060
1061,Large Print Press,010-0000-1061
1062,J P Tarcher,010-0000-1062
1063,"Jabberwocky Literary Agency, Inc.",010-0000-1063
1064,InfinityBox Press,010-0000-1064
1065,해시태그(Hashtag),010-0000-1065
1066,비(도서출판b),010-0000-1066
1067,이한출판사,010-0000-1067
1068,가톨릭출판사,010-0000-1068
1069,공간예술사,010-0000-1069
1070,御茶の水書房,010-0000-1070
1071,芳賀書店,010-0000-1071
1072,小學館,010-0000-1072
1073,新泉社,010-0000-1073
1074,?書房,010-0000-1074
1075,國際文化交流推進協會,010-0000-1075
1076,高文硏,010-0000-1076
1077,PHP硏究所,010-0000-1077
1078,海龍社,010-0000-1078
1079,弓立社,010-0000-1079
1080,吉川弘文館,010-0000-1080
1081,山川出版社,010-0000-1081
1082,靑木書店,010-0000-1082
1083,社會思想社,010-0000-1083
1084,せりか書房,010-0000-1084
1085,中央法規,010-0000-1085
1086,黎明書房,010-0000-1086
1087,三一書房,010-0000-1087
1088,岩田書院,010-0000-1088
1089,영진닷컴,010-0000-1089
1090,무한,010-0000-1090
1091,삼선,010-0000-1091
1092,태동출판사,010-0000-1092
1093,웅보출판사,010-0000-1093
1094,쿰란출판사,010-0000-1094
1095,화광신문사,010-0000-1095
1096,청솔,010-0000-1096
1097,비비컴,010-0000-1097
1098,가남사,010-0000-1098
1099,예문당,010-0000-1099
1100,동화사,010-0000-1100
1101,태서출판사,010-0000-1101
1102,푸른책들,010-0000-1102
1103,꼬마나라,010-0000-1103
1104,서울문화사,010-0000-1104
1105,탐진,010-0000-1105
1106,군자출판사,010-0000-1106
1107,시대의창,010-0000-1107
1108,국민출판사,010-0000-1108
1109,현대음악출판사,010-0000-1109
1110,신영미디어,010-0000-1110
1111,평민사,010-0000-1111
1112,국립재활원 재활연구소,010-0000-1112
1113,성지애드컴,010-0000-1113
1114,예수전도단,010-0000-1114
1115,깊은솔,010-0000-1115
1116,생각의 나무,010-0000-1116
1117,푸른역사,010-0000-1117
1118,기전연구사,010-0000-1118
1119,마당넓은집,010-0000-1119
1120,집사재,010-0000-1120
1121,은하출판사,010-0000-1121
1122,정보문화사,010-0000-1122
1123,東寶,010-0000-1123
1124,고요한 소리,010-0000-1124
1125,국학자료원,010-0000-1125
1126,보성각,010-0000-1126
1127,有斐閣,010-0000-1127
1128,ドメス出版,010-0000-1128
1129,ミネルヴァ書房,010-0000-1129
1130,公人の友社,010-0000-1130
1131,筒井書房,010-0000-1131
1132,中央法規出版,010-0000-1132
1133,誠信書房,010-0000-1133
1134,筑摩書房,010-0000-1134
1135,法律文化社,010-0000-1135
1136,人間の科學新社,010-0000-1136
1137,東洋經濟新報社,010-0000-1137
1138,岩波書店,010-0000-1138
1139,信山社,010-0000-1139
1140,早稻田大學出版部,010-0000-1140
1141,生産性出版,010-0000-1141
1142,新世社,010-0000-1142
1143,日本評論社,010-0000-1143
1144,日本經濟評論社,010-0000-1144
1145,創文閣,010-0000-1145
1146,밝은세상,010-0000-1146
1147,태을출판사,010-0000-1147
1148,창조문화,010-0000-1148
1149,좋은책,010-0000-1149
1150,꿈이있는 집,010-0000-1150
1151,바이오프레스,010-0000-1151
1152,기한재,010-0000-1152
1153,現代知能開發社,010-0000-1153
1154,현대문화센타,010-0000-1154
1155,박문각,010-0000-1155
1156,慶應義塾大學出版會,010-0000-1156
1157,東京書籍,010-0000-1157
1158,通商産業調査會出版部,010-0000-1158
1159,南窓社,010-0000-1159
1160,大月書店,010-0000-1160
1161,社?評論社,010-0000-1161
1162,全國農村敎育協會,010-0000-1162
1163,中央硏究院近代史硏究所,010-0000-1163
1164,高雄市立美術館,010-0000-1164
1165,聯經,010-0000-1165
1166,蕙風堂,010-0000-1166
1167,國立臺灣藝術敎育館,010-0000-1167
1168,中央硏究院臺灣史硏究所籌備處,010-0000-1168
1169,雄獅圖書,010-0000-1169
1170,日本?書センタ?,010-0000-1170
1171,和泉書院,010-0000-1171
1172,インパクト出版會,010-0000-1172
1173,蒼丘書林,010-0000-1173
1174,勉誠出版,010-0000-1174
1175,三元社,010-0000-1175
1176,혜안,010-0000-1176
1177,만파,010-0000-1177
1178,수문사,010-0000-1178
1179,이레,010-0000-1179
1180,웅비미디어,010-0000-1180
1181,가각본,010-0000-1181
1182,좋은씨앗,010-0000-1182
1183,동국대학교 출판부,010-0000-1183
1184,성서유니온선교회,010-0000-1184
1185,경북외국어(테크노)대학출판부,010-0000-1185
1186,선문대학교출판부,010-0000-1186
1187,진솔북스,010-0000-1187
1188,새롬,010-0000-1188
1189,약업신문,010-0000-1189
1190,韓成出版社,010-0000-1190
1191,정자나무,010-0000-1191
1192,대광서림,010-0000-1192
1193,솔,010-0000-1193
1194,실천문학,010-0000-1194
1195,オ?ム社,010-0000-1195
1196,芸團協出版部,010-0000-1196
1197,平凡社,010-0000-1197
1198,若草書房,010-0000-1198
1199,靑春出版社,010-0000-1199
1200,風響社,010-0000-1200
1201,光生館,010-0000-1201
1202,世界思想社,010-0000-1202
1203,人文書院,010-0000-1203
1204,松江今井書店,010-0000-1204
1205,幹書房,010-0000-1205
1206,朝日新聞社,010-0000-1206
1207,한국교육미디어,010-0000-1207
1208,致知出版社,010-0000-1208
1209,龍械書斜,010-0000-1209
1210,同成社,010-0000-1210
1211,白帝社,010-0000-1211
1212,大空社,010-0000-1212
1213,엔지니어즈,010-0000-1213
1214,마이코 인터내셔날,010-0000-1214
1215,친구미디어,010-0000-1215
1216,대림,010-0000-1216
1217,기독교문서선교회,010-0000-1217
1218,세창출판사,010-0000-1218
1219,多賀出版,010-0000-1219
1220,未來社,010-0000-1220
1221,川島書店,010-0000-1221
1222,東京大學出版會,010-0000-1222
1223,高文堂出版社,010-0000-1223
1224,東京法令出版,010-0000-1224
1225,明石書店,010-0000-1225
1226,學芸出版社,010-0000-1226
1227,學文社,010-0000-1227
1228,東信堂,010-0000-1228
1229,福村出版,010-0000-1229
1230,麗文文化事業股彬有限公司,010-0000-1230
1231,凡人社,010-0000-1231
1232,ジャパンタイムズ,010-0000-1232
1233,大修館書店,010-0000-1233
1234,明治書院,010-0000-1234
1235,くろしお出版,010-0000-1235
1236,皓星社,010-0000-1236
1237,稅務經理協會,010-0000-1237
1238,同友館,010-0000-1238
1239,씽크북,010-0000-1239
1240,영언문화사,010-0000-1240
1241,아름다운날,010-0000-1241
1242,국일증권경제연구소,010-0000-1242
1243,신광출판사,010-0000-1243
1244,韓國稅務經營社,010-0000-1244
1245,국일미디어,010-0000-1245
1246,사람과책,010-0000-1246
1247,한국산업인력공단,010-0000-1247
1248,대명종,010-0000-1248
1249,신원문화사,010-0000-1249
1250,세창,010-0000-1250
1251,삼양출판사,010-0000-1251
1252,白水社,010-0000-1252
1253,名古屋大學出版會,010-0000-1253
1254,叢文社,010-0000-1254
1255,慶友社,010-0000-1255
1256,柏書房,010-0000-1256
1257,조선일보사출판국,010-0000-1257
1258,바오로딸,010-0000-1258
1259,가림M&B,010-0000-1259
1260,일진사,010-0000-1260
1261,法理社,010-0000-1261
1262,민미디어,010-0000-1262
1263,南天書局,010-0000-1263
1264,영림카디널,010-0000-1264
1265,글사랑,010-0000-1265
1266,南天書局有限公司,010-0000-1266
1267,自治體硏究社,010-0000-1267
1268,草思社,010-0000-1268
1269,新日本出版社,010-0000-1269
1270,一藝社,010-0000-1270
1271,有信堂,010-0000-1271
1272,ぎょうせい,010-0000-1272
1273,法政大學出版局,010-0000-1273
1274,敬文堂,010-0000-1274
1275,청수서원,010-0000-1275
1276,현실과 미래사,010-0000-1276
1277,秀文堂,010-0000-1277
1278,새로운사람들,010-0000-1278
1279,필문당,010-0000-1279
1280,솔출판사,010-0000-1280
1281,생명의 말씀사,010-0000-1281
1282,문경출판사,010-0000-1282
1283,금융경제연수사,010-0000-1283
